Funda rezagada Huawei ,3,6,50,0,0,0,23,0,0,0,1,
Funda rezagada iPhone 5,3,6,50,0,0,0,0,3,0,0,0,
Funda rezagada iPhone 6,3,6,50,0,0,0,0,2,0,0,0,
Funda rezagada iPhone 6 plus,3,6,50,0,0,0,0,2,0,0,2,
Funda rezagada iPhone 7 y 8 plus,3,6,50,0,0,0,0,1,0,0,3,
Funda rezagada Lanix,3,6,50,0,0,0,4,0,0,0,3,
Funda rezagada LG,3,6,50,0,0,0,0,0,0,0,5,
Funda rezagada MOTO,3,6,50,0,0,0,0,0,0,0,9,
Funda rezagada Moto C PLUS G G2 G3 G4 G6PLUS Z PLAY E4 ,3,6,50,0,0,0,0,2,0,0,0,
Funda rezagada Nokia,3,6,50,0,0,0,1,0,0,0,0,
Funda rezagada Samsung,3,6,80,0,0,0,20,0,0,0,0,
Funda rezagada ZTE,3,6,50,0,0,0,13,0,0,0,0,
Funda universal de piel café 6 pulgadas,3,6,150,80,100,45,0,0,0,7,9,
Funda universal de piel café 6.5 pulgadas,3,6,150,80,100,45,0,0,0,7,0,
Kit limpia pantallas Chico,2,6,45,35,45,25,2,1,0,1,0,
Kit limpia pantallas Grande,2,6,90,75,90,60,2,1,0,2,0,
Kit teclado 2 en 1 YeiYan ,1,6,800,550,700,340,1,0,0,0,7,
Kit teclado 4 en 1 K10,1,6,650,500,600,330,3,1,0,0,5,
Kit teclado 4 en 1 K60,1,6,900,600,820,410,2,0,0,0,0,
Lector micro SD,2,6,40,20,30,8,5,4,3,5,0,
Lente camara Xiaomi Poco X3,5,6,350,250,300,200,0,0,0,0,10,
Limpia pantallas,2,6,70,55,40,40,0,1,0,0,1,
Manos libres 1hora alambricos AUT111,2,1,130,42,60,28,21,0,0,100,0,
Manos libres 1hora alambricos AUT117,2,1,100,30,45,18,11,7,10,54,0,
Manos libres 1hora alambricos AUT122,2,1,150,28,43,16,9,8,8,85,1,
Manos libres 1hora alambricos AUT123,2,1,120,30,45,18,6,15,10,35,0,
Manos libres 1hora inalambricos AUT114,2,1,350,225,275,125,7,3,6,48,0,
Manos libres 1hora inalambricos AUT119,2,1,300,225,275,125,4,4,6,0,0,
Manos libres 1hora inalambricos AUT119B,2,1,300,225,275,110,0,0,0,50,0,
Manos libres 1hora inalambricos AUT120,2,1,400,225,275,125,5,0,2,0,6,
Manos libres 1hora inalambricos AUT201,2,1,300,225,275,125,8,5,6,0,1,
Manos libres 1hora inalambricos AUT203,2,1,400,225,275,125,6,0,3,4,0,
Manos libres alambricas tipo C AUT124,2,1,170,80,120,20,10,0,10,150,7,
Manos libres alambricos E01,2,6,80,40,60,13,0,0,2,0,3,
Manos libres alambricos E03,2,6,100,40,60,18,0,0,7,0,9,
Manos libres alambricos economicos,2,6,50,25,40,11,10,0,3,5,29,
Manos libres alambricos EM56,2,6,110,60,90,15,1,0,4,0,5,
Manos libres alambricos GEEK1,2,6,120,40,60,24,3,5,6,1,0,
Manos libres alambricos HIFI MUSIC,2,6,70,30,60,14,0,0,2,0,7,
Manos libres alambricos KCOM  ,2,6,100,30,45,15,1,0,7,0,10,
Manos libres alambricos Moreka M501,2,6,90,25,40,10,9,5,8,58,0,
Manos libres alambricos Oneeka ONE003,2,6,70,30,45,14,20,8,14,33,1,
Manos libres alambricos Pure music U4,2,6,130,40,60,25,9,6,8,14,0,
Manos libres alambricos Stereo U3,2,6,120,40,60,25,6,3,9,0,0,
Manos libres bluetooth deportivas LYD 05,2,6,90,45,65,28,0,0,2,0,3,
Manos libres inalambricos Bose Beats Samsung Moto,2,6,200,65,170,35,0,0,0,0,4,
Manos libres inalambricos MJ6699,2,6,200,65,80,35,3,0,2,0,0,
Manos libres inalambricos Moreka STK1,2,6,250,180,200,125,0,1,0,0,0,
Manos libres inalambricos SKULLCANDY MJ670,2,6,180,70,140,38,0,0,1,0,0,
Manos libres inalambricos Sports,2,6,90,45,65,28,4,5,9,38,0,
Manos libres inalambricos tipo original Samsung ,2,6,350,250,320,150,0,1,0,0,0,
Manos Libres Pop Shop ER102,2,6,50,25,40,11,0,2,0,0,0,
Manos libres Tipo original iPhone A1748,2,6,220,120,200,70,0,1,0,0,8,
Megafono LYBS09,1,6,180,100,160,64,4,2,4,3,1,
Memoria micro sd ADATA 128GB ,2,4,300,180,250,94,0,0,1,0,1,
Memoria micro sd ADATA 16GB ,2,5,100,70,85,40,4,4,5,5,3,
Memoria micro sd ADATA 32GB ,2,5,130,75,100,42,5,4,2,10,0,
Memoria micro sd ADATA 64GB ,2,5,180,90,130,47,6,2,3,14,0,
Memoria micro sd KINGSTON 128GB ,2,4,300,180,250,94,2,0,0,3,0,
Memoria micro sd KINGSTON 256GB ,2,4,530,400,480,245,1,0,0,0,0,
Memoria MICRO SD KINGSTON 32GB ,2,4,130,85,100,45,0,0,2,0,0,
Memoria micro sd KINGSTON 64GB ,2,4,180,85,160,51,0,0,2,0,0,
Memoria usb 32gb verbatim,1,6,130,75,100,48,1,1,0,0,0,
Memoria usb ADATA 128GB ,1,5,300,180,250,95,1,0,0,1,0,
Memoria usb ADATA 16GB ,1,5,100,75,100,40,5,3,3,3,0,
Memoria usb ADATA 32GB ,1,5,130,85,100,45,6,2,3,1,0,
Memoria usb ADATA 64GB ,1,5,180,90,130,45,2,2,0,2,0,
Memoria usb KINGSTON 256GB ,1,4,530,400,480,240,1,0,0,0,5,
Memoria usb KINGSTON 32GB ,1,4,130,85,100,45,2,0,0,1,15,
Memoria usb KINGSTON 64GB ,1,4,180,85,100,45,2,2,0,1,1,
Memoria usb STYLOS 16GB ,1,3,100,60,80,34,0,0,0,0,7,
Mica 9D A5 2017,4,6,100,40,80,8,0,0,0,0,8,
Mica 9D Huawei Honor X6 y X8,4,6,100,40,80,8,1,1,0,7,10,
Mica 9D Huawei Honor X7 Redmi 10c,4,6,100,40,80,8,1,0,0,4,10,
Mica 9D Huawei Mate 20,4,6,100,40,80,8,1,0,0,0,10,
Mica 9D Huawei Mate 20 lite,4,6,100,40,80,8,0,1,0,1,0,
Mica 9D Huawei Note 9s,4,6,100,40,80,8,0,0,0,29,5,
Mica 9d Huawei Nova 7i,4,6,100,40,80,8,0,0,0,1,14,
Mica 9D Huawei Nova 9se,4,6,100,40,80,8,1,0,0,4,12,
Mica 9D Huawei Nova Y60,4,6,100,40,80,8,0,0,0,3,5,
Mica 9D Huawei P smart 2020,4,6,100,40,80,8,0,0,0,3,5,
Mica 9D Huawei P30,4,6,100,40,80,8,0,1,0,0,0,
Mica 9D Huawei P30 lite,4,6,100,40,80,8,2,1,1,6,9,
Mica 9D Huawei P30 pro,4,6,100,40,80,8,1,0,0,0,1,
Mica 9D Huawei P40 lite,4,6,100,40,80,8,1,0,1,2,0,
Mica 9D Huawei P40 pro,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Huawei X7 redmi 10c,4,6,100,40,80,8,0,0,0,2,1,
Mica 9D Huawei X7a,4,6,100,40,80,8,0,0,0,3,0,
Mica 9d Huawei X9,4,6,100,40,80,8,0,0,0,1,0,
Mica 9D Huawei Y5 19,4,6,100,40,80,8,1,1,0,0,8,
Mica 9D Huawei Y5P,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Huawei Y6S Y6 2019,4,6,100,40,80,8,4,2,0,0,13,
Mica 9D Huawei Y7 2019,4,6,100,40,80,8,0,0,0,2,0,
Mica 9D Huawei Y70,4,6,100,40,80,8,0,1,0,1,1,
Mica 9D Huawei Y9 19,4,6,100,40,80,8,1,0,3,0,0,
Mica 9D Huawei Y9 2019,4,6,100,40,80,8,0,0,0,2,0,
Mica 9D Huawei Y9 PRIME Y9A Y9S,4,6,100,40,80,8,11,8,3,38,0,
Mica 9D iPhone 12 12 Pro,4,6,100,40,80,8,4,2,0,24,1,
Mica 9D iPhone 12 pro max,4,6,100,40,80,8,0,0,3,23,0,
Mica 9D iPhone 13  13 Pro 14 14 pro,4,6,100,40,80,8,0,1,0,18,9,
Mica 9D iPhone 13 14 pro max,4,6,100,40,80,8,0,4,0,17,0,
Mica 9D iPhone 14 14 Pro,4,6,100,40,80,8,0,0,0,11,0,
Mica 9D iPhone 14 plus o max,4,6,100,40,80,8,0,0,0,1,4,
Mica 9D iPhone 6 7 8 plus,4,6,100,40,80,8,0,3,3,23,10,
Mica 9D iPhone 6 7 y 8,4,6,100,40,80,8,0,16,3,28,0,
Mica 9D iPhone X Xs y 11 pro,4,6,100,10,30,3,0,2,0,6,3,
Mica 9D iPhone XR y 11,4,6,100,40,80,8,6,4,2,59,0,
Mica 9D iPhone XS max 11 pro max,4,6,100,40,80,8,0,3,3,21,2,
Mica 9D J4 plus,4,6,100,40,80,8,0,0,0,0,4,
Mica 9D J8 BACK,4,6,100,40,80,8,0,0,0,0,4,
Mica 9D LG K51 K51S,4,6,100,40,80,8,0,2,0,9,0,
Mica 9D LG Stylo 6,4,6,100,40,80,8,0,0,0,2,13,
Mica 9D LG x power,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Moto E20 E32 G22 E30 E40,4,6,100,40,80,8,12,1,1,39,0,
Mica 9D MOTO E22 E22i E13,4,6,100,40,80,8,4,1,0,23,0,
Mica 9D Moto E5 plus,4,6,100,40,80,8,2,0,0,0,0,
Mica 9D MOTO E5 y G6 play,4,6,100,40,80,8,0,1,0,0,0,
Mica 9D Moto E6s E6 plus,4,6,100,40,80,8,2,5,1,6,0,
Mica 9D Moto E7,4,6,100,40,80,8,3,0,0,0,0,
Mica 9D Moto Edge,4,6,100,40,80,8,1,0,0,1,0,
Mica 9D Moto G pure y G play 2023,4,6,100,40,80,8,1,0,0,2,0,
Mica 9D Moto G10 G20 G30,4,6,100,40,80,8,3,0,0,31,0,
Mica 9D Moto G13,3,6,100,40,80,8,0,0,0,4,0,
Mica 9D MOTO G31 G41 G42,4,6,100,40,80,8,0,0,0,6,0,
Mica 9D Moto G32,4,6,100,40,80,8,1,0,0,5,0,
Mica 9D Moto G50 5g,4,6,100,40,80,8,2,0,0,7,0,
Mica 9D Moto G52,4,6,100,40,80,8,1,0,1,5,0,
Mica 9D Moto G53,4,6,100,40,80,8,0,0,0,2,0,
Mica 9D Moto G6,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Moto G6 plus,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Moto G60 G40 G51 G200 G60s,4,6,100,40,80,8,3,2,0,1,0,
Mica 9D MOTO G7 power,4,6,100,40,80,8,0,1,1,0,0,
Mica 9D Moto G71,4,6,100,40,80,8,1,0,0,1,0,
Mica 9D Moto G72,4,6,100,40,80,8,0,0,0,4,0,
Mica 9D Moto G8 play G7 G7 plus,4,6,100,40,80,8,6,1,2,20,7,
Mica 9D Moto G8 power,4,6,100,40,80,8,13,0,2,16,0,
Mica 9D MOTO G8 Power lite G10 G20 G30 G50 E20 E30 E40 G9 G9 play E7 plus E7i power E7 power G10 power,4,6,100,40,80,8,10,6,8,59,9,
Mica 9D Moto G9,4,6,100,40,80,8,0,0,2,25,1,
Mica 9D Moto One,4,6,100,40,80,8,1,1,0,0,0,
Mica 9D MOTO One action One vision,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Moto One fusion plus,4,6,100,40,80,8,3,0,0,0,5,
Mica 9D Moto One hyper,4,6,100,40,80,8,1,0,0,0,7,
Mica 9D MOTO X4,4,6,100,40,80,8,0,1,0,0,7,
Mica 9D OPPO A15,4,6,100,40,80,8,2,1,0,2,9,
Mica 9D OPPO A16,4,6,100,40,80,8,1,1,0,2,0,
Mica 9D OPPO A17,4,6,100,40,80,8,1,0,0,5,0,
Mica 9D OPPO A53 A54,4,6,100,40,80,8,3,0,0,18,0,
Mica 9D OPPO A57 A77,4,6,100,40,80,8,0,1,0,8,8,
Mica 9D OPPO A72 Reno 5 lite Reno 6 lite Reno 7,4,6,100,40,80,8,0,1,0,3,0,
Mica 9D OPPO Reno 7 4g,4,6,100,40,80,8,0,1,0,11,0,
Mica 9D Poco X5 pro,4,6,100,40,80,8,0,0,0,1,3,
Mica 9D Realme c15,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Realme c21,4,6,100,40,80,8,0,2,0,4,0,
Funda diseño Samsung A01,3,6,180,120,160,70,0,1,0,0,0,
Mica 9D Samsung A01,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Samsung A01 core,4,6,100,40,80,8,1,1,0,0,0,
Mica 9D Samsung A02 A02s A03 A03s A12 A03 core A04 A04s A04 core A32 5g A13 4g A23 4g,4,6,100,40,80,8,51,0,3,89,0,
Mica 9D Samsung A10s,4,6,100,40,80,8,1,1,2,6,10,
Mica 9D Samsung A11,4,6,100,40,80,8,6,3,2,23,0,
Mica 9D Samsung A14,3,6,100,40,80,8,0,0,0,14,0,
Mica 9D Samsung A20 A30 A50 M30,4,6,100,40,80,8,4,4,4,8,0,
Mica 9D Samsung A20s,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Samsung A21 A21s,4,6,100,40,80,8,9,2,4,30,1,
Mica 9D Samsung A22 y A32 4g,4,6,100,40,80,8,10,3,1,11,0,
Mica 9D Samsung A24,3,6,100,40,80,8,0,0,0,4,0,
Mica 9D Samsung A31,4,6,100,40,80,8,3,3,2,31,0,
Mica 9D Samsung A33,3,6,100,40,80,8,0,0,0,3,0,
Mica 9D Samsung A5 2017,4,6,100,40,80,8,1,0,0,0,5,
Mica 9D Samsung A51 A52 4g A53 A53 5g Note 11 P40 lite,4,6,100,40,80,8,0,1,0,3,3,
Mica 9D Samsung A54,3,6,100,40,80,8,0,0,0,2,0,
Mica 9D Samsung A71,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Samsung A72,4,6,100,40,80,8,0,1,0,0,0,
Mica 9D Samsung A80,4,6,100,40,80,8,2,0,0,0,0,
Mica 9D Samsung J4 plus,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D Samsung J7,4,6,100,40,80,8,2,0,0,1,0,
Mica 9D Samsung J7 pro  J7 prime,4,6,100,40,80,8,2,2,0,0,0,
Mica 9D Samsung J8,4,6,100,40,80,8,1,0,0,0,9,
Mica 9D Samsung Note 10,4,6,220,120,170,80,0,1,0,0,0,
Mica 9D Samsung Note 10 plus,4,6,220,120,170,80,0,1,0,0,0,
Mica 9D Samsung Note 20 ultra,4,6,220,120,170,80,1,0,0,0,0,
Mica 9D Samsung s20 ,4,6,220,120,170,80,0,0,0,0,8,
Mica 9D Samsung s21 plus,4,6,220,120,170,80,0,1,0,0,0,
Mica 9D Samsung S8 y S9,4,6,220,120,170,80,1,0,0,0,2,
Mica 9D Vivo Y11 Y12 ,4,6,100,40,80,8,0,0,0,2,0,
Mica 9D Vivo Y15s Y15 4g,4,6,100,40,80,8,0,0,0,2,0,
Mica 9D Vivo Y33 Y51,4,6,100,40,80,8,0,0,0,2,0,
Mica 9D Xiaomi 11T Note 10 pro Note 11 pro,4,6,100,40,80,8,0,1,0,6,0,
Mica 9D Xiaomi A1,4,6,100,40,80,8,2,0,0,4,0,
Mica 9D Xiaomi Mi 11 Lite ,4,6,220,120,170,80,0,1,0,0,0,
Mica 9D Xiaomi note 11s 4g,4,6,100,40,80,8,1,3,0,5,0,
Mica 9D Xiaomi Note 9 pro,4,6,100,40,80,8,1,0,0,1,0,
Mica 9D Xiaomi note 9s note 9,4,6,100,40,80,8,0,3,2,59,0,
Mica 9D Xiaomi Poco X3,4,6,100,40,80,8,0,1,0,0,0,
Mica 9D Xiaomi Redmi 10a,4,6,100,40,80,8,0,1,0,4,13,
Mica 9D Xiaomi Redmi 10c,4,6,100,40,80,8,0,1,0,9,0,
Mica 9d Xiaomi redmi 12,4,6,100,40,80,8,0,0,0,8,0,
Mica 9D Xiaomi Redmi 12c,4,6,100,40,80,8,0,0,0,1,0,
Mica 9D Xiaomi Redmi 7 ,4,6,100,40,80,8,1,0,0,0,0,
Mica 9d Xiaomi redmi 9,4,6,100,40,80,8,0,0,0,3,0,
Mica 9D Xiaomi Redmi 9a 9c,4,6,100,40,80,8,20,5,2,32,0,
Mica 9d Xiaomi redmi 9t,4,6,100,40,80,8,0,0,0,2,0,
Mica 9D Xiaomi Redmi Note 10 lite,4,6,100,40,80,8,1,1,0,0,0,
Mica 9D Xiaomi Redmi note 10 note 10s,4,6,100,40,80,8,1,5,0,14,0,
Mica 9d Xiaomi redmi note 12 ,4,6,100,40,80,8,0,0,0,5,0,
Mica 9D Xiaomi Redmi note 8 pro,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D ZTE A5 2020,4,6,100,40,80,8,1,0,0,2,0,
Mica 9D Zte A52,4,6,100,40,80,8,0,0,0,1,0,
Mica 9D ZTE A71,4,6,100,40,80,8,1,0,0,0,0,
Mica 9D ZTE V20 smart,4,6,100,40,80,8,1,0,0,2,0,
Mica 9D ZTE V30,4,6,100,40,80,8,2,0,0,0,0,
Mica 9D ZTE V30 vita,4,6,100,40,80,8,0,0,0,3,0,
Mica 9H Alcatel 1C 5003,4,6,50,10,30,4,2,1,5,5,0,
Mica 9H Alcatel 1C 5086,4,6,50,10,30,4,8,2,5,0,0,
Mica 9H Alcatel 1s 5024,4,6,50,10,30,4,8,1,4,0,0,
Mica 9H Alcatel 1S y 1V 2020,4,6,50,10,30,4,1,1,5,0,0,
Mica 9H Alcatel 1X 5059,4,6,50,10,30,4,7,1,5,0,0,
Mica 9H Alcatel 3C 2019,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Alcatel 4027,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Alcatel 5010,4,6,50,10,30,4,8,0,0,10,0,
Mica 9H Alcatel 5058,4,6,50,10,30,4,2,2,5,0,0,
Mica 9H Alcatel 5099 3V,4,6,50,10,30,4,1,1,3,0,0,
Mica 9H Alcatel 8052,4,6,50,10,30,4,0,0,2,0,0,
Mica 9H Alcatel A3,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Alcatel A3 XL,4,6,50,10,30,4,0,1,0,0,0,
Mica 9H Alcatel A5 led,4,6,50,10,30,4,2,2,0,0,1,
Mica 9H Alcatel Idol 4,4,6,50,10,30,4,1,1,0,0,0,
Mica 9H Alcatel Idol 4s,4,6,50,10,30,4,0,2,0,0,0,
Mica 9H Alcatel X1,4,6,50,10,30,4,3,2,0,0,0,
Mica 9H Hisense F22 F23,4,6,50,10,30,4,0,2,0,0,0,
Mica 9H Hisense F32,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Hisense F8 mini,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H HTC 526,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H HTC Desire 12,4,6,50,10,30,4,2,0,0,0,0,
Mica 9H HTC M10,4,6,50,10,30,4,1,1,0,0,0,
Mica 9H HTC M9,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei G7,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei G8,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei GR3,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei Honor X7 Redmi 10c,4,6,50,10,30,4,7,10,10,30,0,
Mica 9H Huawei Honor X8,4,6,50,10,30,4,0,1,10,0,0,
Mica 9H Huawei Mate 10 lite,3,6,50,10,30,3,0,0,3,0,0,
Mica 9H Huawei Mate 20 lite,4,6,50,10,30,4,10,8,11,180,0,
Mica 9H Huawei Nova 3,4,6,50,10,30,4,8,0,6,0,0,
Mica 9H Huawei Nova 4,4,6,50,10,30,4,0,2,6,0,2,
Mica 9H Huawei Nova 5t,4,6,50,10,30,4,4,0,4,40,1,
Mica 9H Huawei Nova 8,4,6,50,10,30,3,1,0,0,0,0,
Mica 9H Huawei Nova Y60,4,6,50,10,30,4,6,0,0,0,0,
Mica 9H Huawei Nova Y70,4,6,50,10,30,3,5,0,3,12,0,
Mica 9H Huawei Nova Y90,4,6,50,10,30,3,5,0,3,12,0,
Mica 9H Huawei P smart,4,6,50,10,30,4,3,2,0,0,0,
Mica 9H Huawei P smart 2019,4,6,50,10,30,4,9,0,11,70,0,
Mica 9H Huawei P10,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei P10 plus,4,6,50,10,30,4,1,2,0,0,2,
Mica 9H Huawei P10 selfie,4,6,50,10,30,4,1,1,0,0,0,
Mica 9H Huawei P20   ,4,6,50,10,30,4,1,1,1,0,6,
Mica 9H Huawei P20 lite,4,6,50,10,30,4,6,2,10,20,3,
Mica 9H Huawei P30,4,6,50,10,30,4,11,1,3,3,0,
Mica 9H Huawei P30 pro,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei P40 lite y Y7P,4,6,50,10,30,4,10,4,2,0,0,
Mica 9H Huawei P8 lite,4,6,50,10,30,3,1,0,0,0,0,
Mica 9H Huawei P9,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei P9 plus,4,6,50,10,30,4,1,1,0,0,0,
Mica 9H Huawei Y5 2018,4,6,50,10,30,4,12,1,5,10,7,
Mica 9H Huawei Y5 2019,4,6,50,10,30,4,20,3,4,59,0,
Mica 9H Huawei Y520,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Huawei Y6 2018,4,6,50,10,30,4,13,0,2,3,0,
Mica 9H Huawei Y6 2019,4,6,50,10,30,4,18,1,2,190,0,
Mica 9H Huawei Y7 2018,4,6,50,10,30,4,12,4,0,10,0,
Mica 9H Huawei Y7 2019,4,6,50,10,30,4,6,3,6,0,1,
Mica 9H Huawei Y7A,4,6,50,10,30,4,8,5,0,0,0,
Mica 9H Huawei Y9 2018,4,6,50,10,30,4,5,3,0,0,2,
Mica 9H Huawei Y9 2019,4,6,50,10,30,4,7,2,16,290,1,
Mica 9H Huawei Y9 prime Y9s Y9a,4,6,50,10,30,4,17,0,18,500,0,
Mica 9H iPhone 12 mini y 13 mini,4,6,50,10,30,4,8,5,2,60,1,
Mica 9H iPhone 12 pro max,4,6,50,10,30,4,17,15,7,108,0,
Mica 9H iPhone 12 y 12 pro,4,6,50,10,30,4,10,1,2,230,10,
Mica 9H iPhone 13 13 pro 14 y 14 pro,4,6,50,10,30,4,14,7,18,160,1,
Mica 9H iPhone 13 pro max y 14 pro max 14 plus y 14 max,4,6,50,10,30,4,24,0,5,140,0,
Mica 9H iPhone 5g,4,6,50,10,30,4,4,1,7,5,5,
Mica 9H iPhone 6 7 y 8 plus,4,6,50,10,30,4,16,5,11,240,1,
Mica 9H iPhone 6 7 y 8g,4,6,50,10,30,4,13,13,11,80,1,
Mica 9H iPhone X Xs y 11 pro,4,6,50,10,30,4,18,7,1,100,1,
Mica 9H iPhone XR Y 11 ,4,6,50,10,30,4,22,10,10,120,14,
Mica 9H iPhone XS max y 11 pro max,4,6,50,10,30,4,9,16,7,45,2,
Mica 9H K11,4,6,50,10,30,4,0,0,0,0,9,
Mica 9H Lanix 610,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Lanix 910,4,6,50,10,30,4,1,0,0,0,1,
Mica 9H Lanix L1050,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H Lanix S106,4,6,50,10,30,4,1,0,0,0,1,
Mica 9H Lanix X200,4,6,50,10,30,4,1,0,0,0,2,
Mica 9H Lanix X500,4,6,50,10,30,4,1,1,0,0,0,
Mica 9H Lanix X520,4,6,50,10,30,4,0,2,1,0,0,
Mica 9H Lanix X710,4,6,50,10,30,4,1,2,1,0,0,
Mica 9H Lenovo PA1010,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H LG Bello 2,4,6,50,10,30,4,0,1,0,0,0,
Mica 9H LG F60,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H LG G3 Stylus,4,6,50,10,30,4,1,2,3,0,0,
Mica 9H LG G4 Stylus,4,6,50,10,30,4,2,2,1,0,0,
Mica 9H LG G5,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H LG G6 plus,4,6,50,10,30,4,1,1,1,0,0,
Mica 9H LG G7,4,6,50,10,30,4,2,0,1,0,0,
Mica 9H LG K10 2017,4,6,50,10,30,4,0,0,4,0,0,
Mica 9H LG K11,4,6,50,10,30,4,2,2,0,0,0,
Mica 9H LG K11 plus,4,6,50,10,30,4,5,2,2,0,0,
Mica 9H LG K4,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H LG K5,4,6,50,10,30,4,0,0,1,0,0,
Mica 9H LG K8 2017,4,6,50,10,30,4,5,0,4,0,0,
Mica 9H LG K9 2018,4,6,50,10,30,4,0,0,2,0,0,
Mica 9H LG Leon,4,6,50,10,30,4,10,3,3,0,0,
Mica 9H LG Magna,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H LG Pro lite,4,6,50,10,30,4,1,1,0,0,0,
Mica 9H LG Q 6,4,6,50,10,30,4,0,1,0,0,0,
Mica 9H LG Q Stylus,4,6,50,10,30,4,0,2,0,0,0,
Mica 9H LG Q6 prime,4,6,50,10,30,4,0,0,0,5,0,
Mica 9H LG stylo 4,4,6,50,10,30,4,0,0,1,0,0,
Mica 9H LG Stylo 6,4,6,50,10,30,4,4,0,0,5,0,
Mica 9H LG Stylus 2,4,6,50,10,30,4,0,0,1,0,0,
Mica 9H LG Stylus 4,4,6,50,10,30,4,1,1,1,0,0,
Mica 9H LG Xcam,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H LG Xpower,4,6,50,10,30,4,1,2,1,0,0,
Mica 9H LG Xstyle,4,6,50,10,30,4,0,1,1,0,0,
Mica 9H M4 4045,4,6,50,10,30,4,1,0,0,0,0,
Mica 9H M4 4056,4,6,50,10,30,4,0,1,0,0,12,
Mica 9H Moto C y C plus,4,6,50,10,30,4,13,0,3,20,0,
Mica 9H Moto E20 E30 E40,4,6,50,10,30,4,0,0,0,130,0,
Mica 9H MOTO E22 E22i E13,4,6,50,10,30,4,20,2,19,70,0,
Mica 9H MOTO E32 G22 E30 E40,4,6,50,10,30,4,28,7,9,210,0,
Mica 9H MOTO E4 ,4,6,50,10,30,4,4,0,0,0,0,
Mica 9H MOTO E4 plus,4,6,50,10,30,4,11,2,3,4,0,
Mica 9H MOTO E5 play go,4,6,50,10,30,4,8,3,5,30,0,
Mica 9H Moto E5 plus,3,6,50,10,30,4,0,0,1,0,0,
Mica 9H MOTO E5 y G6 play,4,6,50,10,30,4,10,4,11,25,0,
Mica 9H MOTO E6 play,4,6,50,10,30,4,10,8,8,70,1,
Mica 9H Moto E6 plus E6s,4,6,50,10,30,4,12,9,9,20,0,
Mica 9H MOTO E7 E7 power,4,6,50,10,30,4,0,0,0,0,2,
Mica 9H Moto edge 30,4,6,50,10,30,3,5,0,0,15,0,
Mica 9H Moto edge 30 neo,4,6,50,10,30,3,5,0,0,15,0,
Mica 9H Moto G Styles 2021,4,6,50,10,30,4,0,1,0,0,0,
Mica 9H MOTO G100 power,4,6,50,10,30,4,0,10,0,0,0,
Mica 9H MOTO G100,4,6,50,10,30,4,12,5,13,20,0,
Mica 9H Moto G13,4,6,50,30,10,4,0,0,10,10,0,
Mica 9H MOTO G2 ,4,6,50,10,30,4,0,1,0,0,0,
Mica 9H Moto G22 ,4,6,50,10,30,4,0,0,10,70,0,
Mica 9H MOTO G31 G41 G42,4,6,50,10,30,4,0,0,4,50,0,
Mica 9H MOTO G4,4,6,50,10,30,4,8,1,5,0,0,
Mica 9H MOTO G4 plus,4,6,50,10,30,4,1,2,2,0,0,
Mica 9H MOTO G5,4,6,50,10,30,4,11,4,4,0,0,
Mica 9H MOTO G5 plus,4,6,50,10,30,4,2,7,7,25,1,
Mica 9H MOTO G50 5g,4,6,50,10,30,4,6,0,0,0,1,
Mica 9H MOTO G52,4,6,50,10,30,4,13,0,11,30,0,
Mica 9H Moto G6,4,6,50,10,30,4,0,0,2,20,0,
Mica 9H MOTO G6 plus,4,6,50,10,30,4,2,2,4,30,0,
